date,open,high,low,close,volume
2023-05-25,9.88,10.03,9.57,9.94,149132.54
2023-05-26,9.93,10.54,9.81,10.36,337884.98
2023-05-27,10.37,10.59,10.31,10.47,130017.44
2023-05-28,10.47,10.81,10.4,10.71,143591.7
2023-05-29,10.71,10.76,10.5,10.58,128485.54
2023-05-30,10.58,10.67,10.34,10.42,191632.75
2023-05-31,10.42,10.5,9.91,9.98,222075.05
2023-06-01,9.98,10.16,9.78,9.99,124029.72
2023-06-02,10.0,10.26,9.83,10.19,103608.24
2023-06-03,10.19,10.2,10.01,10.07,78324.54
2023-06-04,10.08,10.25,9.97,10.12,72183.08
2023-06-05,10.12,10.12,8.83,9.32,424936.49
2023-06-06,9.32,9.59,9.1,9.49,387647.21
2023-06-07,9.48,9.49,9.0,9.06,290632.47
2023-06-08,9.05,9.18,8.88,8.99,190032.26
2023-06-09,8.99,9.21,8.91,9.02,162039.3
2023-06-10,9.02,9.02,6.69,7.69,1113874.01
2023-06-11,7.68,7.74,7.32,7.41,387949.27
2023-06-12,7.41,7.7,7.22,7.64,295706.9
2023-06-13,7.64,7.77,7.46,7.58,320242.29
2023-06-14,7.58,7.7,7.22,7.29,268153.09
2023-06-15,7.29,7.44,7.0,7.33,455730.7
2023-06-16,7.33,7.78,7.24,7.68,293142.17
2023-06-17,7.69,8.09,7.64,7.83,193292.2
2023-06-18,7.84,7.93,7.6,7.69,144486.06
2023-06-19,7.69,7.96,7.64,7.91,185131.35
2023-06-20,7.91,8.07,7.71,8.07,203809.52
2023-06-21,8.07,8.41,8.04,8.28,437012.56
2023-06-22,8.29,8.61,8.01,8.03,371369.09
2023-06-23,8.03,8.68,8.03,8.54,309774.67
2023-06-24,8.53,8.87,8.47,8.66,243157.71
2023-06-25,8.66,9.22,8.64,9.0,292348.1
2023-06-26,9.01,9.21,8.61,8.71,309009.27
2023-06-27,8.71,9.1,8.7,9.0,163933.64
2023-06-28,9.0,9.01,8.24,8.39,176716.8
2023-06-29,8.4,8.74,8.38,8.6,224328.0
2023-06-30,8.61,9.47,8.51,9.27,623870.32
2023-07-01,9.26,9.47,9.09,9.46,218562.36
2023-07-02,9.46,9.46,9.08,9.34,166935.23
2023-07-03,9.34,9.55,9.27,9.35,386337.72
2023-07-04,9.37,9.47,9.08,9.19,204007.74
2023-07-05,9.2,9.25,8.68,8.82,257205.42
2023-07-06,8.81,9.61,8.7,9.0,626183.76
2023-07-07,8.99,9.65,8.85,9.27,536533.36
2023-07-08,9.26,9.42,9.05,9.2,164596.67
2023-07-09,9.21,9.29,9.06,9.11,89991.86
2023-07-10,9.11,9.55,8.87,9.26,326682.96
2023-07-11,9.26,9.44,9.15,9.36,219601.59
2023-07-12,9.35,9.75,9.34,9.74,320800.37
2023-07-13,9.74,10.24,9.56,10.05,365758.39
2023-07-14,10.04,10.46,9.45,9.83,550194.73
2023-07-15,9.82,9.96,9.65,9.85,136172.41
2023-07-16,9.85,9.92,9.62,9.69,122105.59
2023-07-17,9.69,10.09,9.61,9.96,280425.94
2023-07-18,9.96,10.07,9.65,9.81,215910.22
2023-07-19,9.81,9.97,9.66,9.74,147267.06
2023-07-20,9.74,10.08,9.69,10.01,210247.26
2023-07-21,10.0,10.16,9.7,9.8,190817.11
2023-07-22,9.79,9.91,9.52,9.62,104783.38
2023-07-23,9.62,9.68,9.42,9.58,120005.87
2023-07-24,9.58,9.71,9.0,9.14,224321.1
2023-07-25,9.14,9.25,9.07,9.21,94970.75
2023-07-26,9.21,9.29,9.03,9.17,98147.35
2023-07-27,9.17,9.4,9.11,9.32,98476.14
2023-07-28,9.32,9.47,9.19,9.41,81954.17
2023-07-29,9.41,9.55,9.35,9.53,67046.08
2023-07-30,9.52,9.59,9.18,9.5,88635.9
2023-07-31,9.5,9.72,9.41,9.55,144162.21
2023-08-01,9.55,9.89,9.28,9.89,325744.8
2023-08-02,9.89,9.95,9.45,9.46,423220.97
2023-08-03,9.45,9.5,8.99,9.0,292107.12
2023-08-04,9.0,9.01,8.6,8.76,293254.25
2023-08-05,8.76,8.94,8.73,8.92,109923.71
2023-08-06,8.92,9.14,8.9,9.0,106998.11
2023-08-07,9.0,9.21,8.85,9.16,134534.07
2023-08-08,9.15,9.41,9.07,9.3,122297.15
2023-08-09,9.3,9.3,9.04,9.17,104843.11
2023-08-10,9.17,9.27,9.13,9.2,73467.7
2023-08-11,9.2,9.25,8.89,8.96,397389.5
2023-08-12,8.95,9.07,8.93,9.01,59945.76
2023-08-13,9.02,9.09,8.92,9.0,102803.02
2023-08-14,8.99,9.16,8.93,9.02,105579.57
2023-08-15,9.02,9.03,8.15,8.57,217076.72
2023-08-16,8.57,8.65,8.1,8.27,199356.1
2023-08-17,8.26,8.47,7.02,7.93,379575.68
2023-08-18,7.93,8.19,7.88,8.03,244839.19
2023-08-19,8.02,8.2,7.95,8.1,91548.17
2023-08-20,8.11,8.2,8.06,8.13,50343.02
2023-08-21,8.14,8.18,7.78,7.99,107819.42
2023-08-22,8.0,8.07,7.71,8.03,143678.85
2023-08-23,8.03,8.22,7.98,8.13,144782.34
2023-08-24,8.13,8.25,7.99,8.09,173750.16
2023-08-25,8.09,8.09,7.7,7.77,123243.11
2023-08-26,7.77,7.94,7.73,7.91,120782.25
2023-08-27,7.91,8.03,7.88,8.02,86810.15
2023-08-28,8.03,8.07,7.82,8.06,89310.76
2023-08-29,8.07,8.33,7.83,8.26,179317.24
2023-08-30,8.27,8.27,8.01,8.04,104792.37
2023-08-31,8.05,8.15,7.72,7.83,111054.59
2023-09-01,7.83,7.9,7.21,7.44,312164.11
2023-09-02,7.43,7.44,7.26,7.36,193075.84
2023-09-03,7.36,7.38,7.25,7.33,74625.57
2023-09-04,7.33,7.62,7.32,7.59,333155.72
2023-09-05,7.59,7.82,7.48,7.74,148462.53
2023-09-06,7.74,7.78,7.51,7.53,198703.88
2023-09-07,7.53,7.77,7.36,7.77,183899.47
2023-09-08,7.77,7.83,7.51,7.64,122541.17
2023-09-09,7.64,7.75,7.62,7.72,97775.45
2023-09-10,7.72,7.72,7.3,7.45,139229.41
2023-09-11,7.46,7.48,7.0,7.17,177502.77
2023-09-12,7.16,7.36,7.09,7.12,172650.18
2023-09-13,7.11,7.27,7.03,7.22,103646.48
2023-09-14,7.22,7.86,7.2,7.53,374778.21
2023-09-15,7.54,7.77,7.42,7.69,228882.93
2023-09-16,7.69,7.85,7.65,7.73,115723.05
2023-09-17,7.73,7.73,7.31,7.39,132649.18
2023-09-18,7.39,7.7,7.3,7.56,132598.07
2023-09-19,7.55,7.76,7.53,7.68,102789.18
2023-09-20,7.68,7.74,7.45,7.59,91254.43
2023-09-21,7.58,7.69,7.36,7.49,148237.67
2023-09-22,7.49,7.54,7.39,7.47,71763.48
2023-09-23,7.47,7.54,7.23,7.39,103451.24
2023-09-24,7.39,7.55,7.28,7.32,176124.59
2023-09-25,7.31,7.48,7.23,7.38,75843.66
2023-09-26,7.39,7.42,7.27,7.36,37629.1
2023-09-27,7.37,7.55,7.33,7.4,152121.36
2023-09-28,7.4,7.65,7.4,7.6,150240.17
2023-09-29,7.6,7.77,7.52,7.58,127786.18
2023-09-30,7.58,8.09,7.57,8.0,311387.55
2023-10-01,8.0,8.47,7.98,8.33,389236.47
2023-10-02,8.34,8.35,7.61,7.83,304999.51
2023-10-03,7.83,7.95,7.68,7.73,142193.88
2023-10-04,7.73,7.81,7.44,7.79,172357.35
2023-10-05,7.78,7.86,7.57,7.57,112355.87
2023-10-06,7.58,7.77,7.57,7.69,98556.0
2023-10-07,7.69,7.76,7.46,7.5,86252.47
2023-10-08,7.5,7.68,7.48,7.61,87183.08
2023-10-09,7.61,7.66,6.96,7.15,256572.58
2023-10-10,7.15,7.24,7.1,7.2,95758.01
2023-10-11,7.19,7.23,7.01,7.14,93879.83
2023-10-12,7.14,7.14,6.82,6.84,182958.28
2023-10-13,6.84,7.1,6.81,7.04,111558.48
2023-10-14,7.03,7.09,6.95,7.02,73384.32
2023-10-15,7.02,7.08,6.93,7.03,85290.71
2023-10-16,7.04,7.34,7.03,7.14,243522.82
2023-10-17,7.14,7.19,6.83,6.95,124939.25
2023-10-18,6.94,6.98,6.75,6.77,142996.39
2023-10-19,6.76,6.84,6.66,6.73,129076.04
2023-10-20,6.74,7.01,6.67,6.78,238753.21
2023-10-21,6.78,7.15,6.77,7.08,290573.94
2023-10-22,7.09,7.26,6.98,7.25,205719.82
2023-10-23,7.25,7.74,7.16,7.66,425967.27
2023-10-24,7.66,7.97,7.46,7.77,505860.35
2023-10-25,7.76,7.89,7.54,7.73,281429.94
2023-10-26,7.73,8.07,7.43,7.71,389451.27
2023-10-27,7.71,7.72,7.37,7.49,187445.53
2023-10-28,7.48,7.74,7.47,7.7,138711.3
2023-10-29,7.7,7.91,7.55,7.77,185550.72
2023-10-30,7.78,8.08,7.71,8.01,283583.28
2023-10-31,8.01,8.14,7.53,7.75,319334.67
2023-11-01,7.75,8.05,7.39,8.01,360033.38
2023-11-02,8.02,8.18,7.68,7.88,408213.06
2023-11-03,7.88,8.11,7.6,8.07,287028.78
2023-11-04,8.06,8.46,8.0,8.27,404890.56
2023-11-05,8.28,8.68,8.05,8.5,591127.05
2023-11-06,8.49,8.87,8.33,8.8,454873.03
2023-11-07,8.79,8.81,8.2,8.49,511596.29
2023-11-08,8.49,8.58,8.32,8.51,411517.89
2023-11-09,8.51,8.93,7.7,8.68,1202918.97
2023-11-10,8.69,9.62,8.63,9.18,1415188.83
2023-11-11,9.19,9.41,8.84,9.12,664560.37
2023-11-12,9.12,9.4,8.72,9.18,541999.64
2023-11-13,9.19,9.48,8.75,8.77,691595.84
2023-11-14,8.75,8.87,7.94,8.43,631877.09
2023-11-15,8.43,9.48,8.4,9.4,887878.01
2023-11-16,9.4,9.64,8.84,9.32,1020588.6
2023-11-17,9.32,9.99,8.47,8.86,973586.43
2023-11-18,8.87,8.87,8.2,8.68,451321.96
2023-11-19,8.68,9.12,8.46,9.08,325666.82
2023-11-20,9.09,9.14,8.58,8.7,583447.96
2023-11-21,8.7,8.89,7.7,7.77,813932.79
2023-11-22,7.77,8.53,7.75,8.41,544498.44
2023-11-23,8.42,8.6,8.31,8.39,365503.99
2023-11-24,8.39,8.63,8.33,8.52,521373.23
2023-11-25,8.52,8.96,8.46,8.73,481381.81
2023-11-26,8.73,8.78,8.3,8.64,516071.99
2023-11-27,8.65,8.77,8.15,8.41,473451.75
2023-11-28,8.41,8.63,8.13,8.59,539913.66
2023-11-29,8.6,8.64,8.35,8.48,388920.87
2023-11-30,8.49,8.97,8.36,8.42,876306.07
2023-12-01,8.42,8.65,8.33,8.57,464125.39
2023-12-02,8.58,9.06,8.54,8.97,821040.9
2023-12-03,8.98,9.1,8.71,8.81,602733.98
2023-12-04,8.8,9.31,8.52,9.22,1326839.85
2023-12-05,9.22,9.38,8.88,9.05,813507.52
2023-12-06,9.06,9.27,8.8,8.98,836111.76
2023-12-07,8.99,9.85,8.75,9.38,1012558.11
2023-12-08,9.38,9.61,9.22,9.54,659418.71
2023-12-09,9.54,10.28,9.43,9.61,1160316.4
2023-12-10,9.62,10.02,9.46,9.69,573027.03
2023-12-11,9.69,9.75,8.2,8.79,1135026.42
2023-12-12,8.8,9.06,8.6,8.82,537021.94
2023-12-13,8.85,8.97,8.21,8.86,596283.69
2023-12-14,8.87,9.15,8.6,9.05,491912.72
2023-12-15,9.05,9.07,8.44,8.49,551302.58
2023-12-16,8.5,9.05,8.32,8.8,810088.07
2023-12-17,8.8,8.88,8.51,8.59,696241.8
2023-12-18,8.59,8.71,7.83,8.33,834289.69
2023-12-19,8.34,8.5,8.09,8.14,563173.27
2023-12-20,8.14,8.65,8.1,8.52,562471.14
2023-12-21,8.51,8.61,8.25,8.55,660617.3
2023-12-22,8.56,8.98,8.48,8.94,1010165.44
2023-12-23,8.95,9.19,8.61,9.12,896145.48
2023-12-24,9.12,9.48,8.86,9.35,1418529.46
2023-12-25,9.36,10.24,9.28,9.8,1811275.05
2023-12-26,9.8,10.84,9.25,10.33,2607237.03
2023-12-27,10.32,10.66,9.62,10.34,1388081.34
2023-12-28,10.34,10.88,10.01,10.15,1486827.44
2023-12-29,10.16,10.56,9.57,9.88,942095.76
2023-12-30,9.88,10.24,9.77,9.84,827426.97
2023-12-31,9.84,10.1,9.41,9.67,582168.75
2024-01-01,9.68,10.24,9.44,10.2,661523.2
2024-01-02,10.19,10.53,9.86,10.27,702769.52
2024-01-03,10.26,14.9,8.0,12.74,14100762.1
2024-01-04,12.74,16.36,11.81,15.07,9961460.86
2024-01-05,15.06,15.53,13.37,14.32,4625379.71
2024-01-06,14.32,14.66,12.23,13.0,3497322.55
2024-01-07,13.0,13.53,11.6,11.78,2576673.26
2024-01-08,11.79,14.44,11.51,13.5,4993548.17
2024-01-09,13.51,14.45,12.11,13.09,2908695.19
2024-01-10,13.08,18.49,13.0,17.71,7189196.37
2024-01-11,17.71,24.9,17.4,24.34,12203956.21
2024-01-12,24.34,26.67,20.65,23.64,8912858.74
2024-01-13,23.65,24.88,21.88,23.23,3945305.68
2024-01-14,23.23,27.54,23.14,23.71,4676032.26
2024-01-15,23.7,25.65,23.24,23.45,2475487.84
2024-01-16,23.46,23.91,21.33,23.29,2822003.18
2024-01-17,23.29,24.87,21.37,21.98,2229770.78
2024-01-18,21.99,22.64,20.73,21.12,1726952.22
2024-01-19,21.12,21.32,18.41,20.02,2562334.18
2024-01-20,20.02,20.09,18.3,18.97,960571.51
2024-01-21,18.97,19.8,18.4,18.45,971135.33
2024-01-22,18.44,19.32,17.0,17.42,1787892.18
2024-01-23,17.42,17.88,15.49,16.63,1912117.24
2024-01-24,16.62,18.79,16.06,18.32,2249973.02
2024-01-25,18.32,18.65,16.9,17.88,2017460.15
2024-01-26,17.88,20.65,17.65,19.59,2645193.24
2024-01-27,19.59,20.06,19.1,19.64,976669.96
2024-01-28,19.64,20.18,18.39,18.49,924326.26
2024-01-29,18.49,20.13,18.26,19.94,1051663.84
2024-01-30,19.94,20.66,18.67,19.18,1722708.97
2024-01-31,19.18,19.22,17.61,17.82,1049674.46
2024-02-01,17.82,17.95,17.09,17.52,666004.61
2024-02-02,17.52,18.04,17.31,17.79,553582.67
2024-02-03,17.8,18.09,17.18,17.43,317760.64
2024-02-04,17.43,18.76,17.02,17.95,758495.1
2024-02-05,17.96,20.53,17.48,20.18,2415692.43
2024-02-06,20.2,22.88,19.78,22.3,3539349.95
2024-02-07,22.3,25.0,20.54,21.41,2896978.47
2024-02-08,21.41,22.08,20.3,20.42,1547385.75
2024-02-09,20.43,21.9,20.4,21.1,1348869.68
2024-02-10,21.1,23.34,21.02,22.23,1541258.93
2024-02-11,22.22,22.63,21.1,21.42,909531.1
2024-02-12,21.42,23.34,21.22,22.58,1570037.69
2024-02-13,22.58,23.08,21.56,22.26,1471923.73
2024-02-14,22.26,24.26,21.89,23.45,1633017.63
2024-02-15,23.44,24.07,22.82,23.79,1097526.9
2024-02-16,23.79,24.23,21.35,22.27,1286276.11
2024-02-17,22.28,22.38,21.2,22.1,650192.46
2024-02-18,22.1,22.77,21.55,22.47,848873.7
2024-02-19,22.48,24.95,22.22,23.75,1827013.3
2024-02-20,23.76,24.13,21.76,22.96,1422970.3
2024-02-21,22.97,23.49,21.51,22.37,1086149.37
2024-02-22,22.38,22.71,21.34,21.4,981758.05
2024-02-23,21.4,21.7,20.43,20.97,1008155.32
2024-02-24,20.97,22.03,20.48,21.49,675414.27
2024-02-25,21.49,22.94,21.27,22.71,874058.37
2024-02-26,22.71,22.9,21.32,22.15,920146.13
2024-02-27,22.15,22.77,21.49,22.17,947077.24
2024-02-28,22.17,23.45,18.72,21.16,2219148.8
2024-02-29,21.16,23.01,20.5,20.93,1667203.66
2024-03-01,20.94,21.59,20.78,21.51,764397.3
2024-03-02,21.52,22.78,21.27,22.7,1229331.68
2024-03-03,22.7,23.81,20.57,22.27,1330249.16
2024-03-04,22.27,22.61,20.71,21.68,1652843.57
2024-03-05,21.68,30.5,20.8,25.26,9254595.04
2024-03-06,25.24,27.94,25.0,25.88,3012439.62
2024-03-07,25.87,26.29,24.32,25.35,1605954.65
2024-03-08,25.36,27.4,23.49,24.95,1517381.69
2024-03-09,24.95,25.72,24.69,25.17,956206.17
2024-03-10,25.17,27.21,24.65,26.06,1981020.29
2024-03-11,26.06,26.35,24.0,26.08,1531359.92
2024-03-12,26.07,26.45,23.36,25.59,1620949.48
2024-03-13,25.59,28.7,24.89,25.87,2118041.16
2024-03-14,25.88,25.9,23.46,24.73,1596986.18
2024-03-15,24.74,25.01,21.14,22.99,1723206.03
2024-03-16,22.99,23.65,21.09,21.68,1302926.73
2024-03-17,21.68,22.87,20.25,22.47,1052901.37
2024-03-18,22.48,22.7,20.72,21.27,1063709.56
2024-03-19,21.26,21.54,18.8,19.24,2076526.91
2024-03-20,19.24,21.21,18.08,21.06,1815516.64
2024-03-21,21.06,21.42,20.25,21.04,877506.11
2024-03-22,21.04,22.51,19.99,20.88,1787523.89
2024-03-23,20.88,21.82,20.54,21.27,457938.15
2024-03-24,21.27,22.87,21.25,22.13,1065109.45
2024-03-25,22.15,24.38,21.96,22.74,1709689.26
2024-03-26,22.74,23.43,22.1,22.67,879185.75
2024-03-27,22.67,23.1,21.51,21.87,896825.45
2024-03-28,21.87,23.01,21.32,22.34,775255.33
2024-03-29,22.35,22.42,21.59,22.17,445991.81
2024-03-30,22.17,22.37,21.5,21.69,326403.81
2024-03-31,21.69,22.48,21.55,22.39,459759.92
2024-04-01,22.4,22.48,20.2,20.78,774107.07
2024-04-02,20.78,20.8,18.84,19.1,658460.05
2024-04-03,19.1,20.21,18.34,19.44,491561.51
2024-04-04,19.44,20.22,18.97,19.82,370008.07
2024-04-05,19.8,19.85,18.57,19.33,443716.56
2024-04-06,19.33,19.87,19.23,19.66,174960.95
2024-04-07,19.66,20.28,19.62,20.22,320186.25
2024-04-08,20.22,22.67,19.74,22.36,942711.49
2024-04-09,22.35,22.78,20.14,20.3,729353.34
2024-04-10,20.29,20.64,19.48,20.42,596231.01
2024-04-11,20.4,20.58,19.62,19.77,323270.88
2024-04-12,19.77,20.0,13.27,15.21,1864253.43
2024-04-13,15.2,15.26,10.55,12.47,2774775.46
2024-04-14,12.47,14.14,12.0,14.02,1566602.34
2024-04-15,14.01,14.69,12.9,13.53,902658.02
2024-04-16,13.53,13.76,12.85,13.45,537400.88
2024-04-17,13.45,13.8,12.6,13.28,571383.77
2024-04-18,13.28,13.83,12.91,13.46,444377.02
2024-04-19,13.46,14.11,12.33,13.86,587709.75
2024-04-20,13.86,15.51,13.69,15.38,393825.14
2024-04-21,15.35,15.36,14.63,14.96,256436.15
2024-04-22,14.96,16.19,14.86,15.79,609214.43
2024-04-23,15.8,16.2,15.29,15.42,579440.77
2024-04-24,15.42,16.07,14.48,14.74,491654.87
2024-04-25,14.75,14.98,14.11,14.64,429486.89
2024-04-26,14.65,14.86,14.24,14.6,391820.97
2024-04-27,14.61,16.76,13.83,16.62,915510.65
2024-04-28,16.61,17.54,16.08,16.29,1290242.07
2024-04-29,16.27,16.74,15.59,16.58,652434.98
2024-04-30,16.56,16.7,14.14,14.61,666788.34
2024-05-01,14.61,15.1,13.68,14.5,686548.36
2024-05-02,14.5,15.38,14.0,14.93,362361.17
2024-05-03,14.93,15.86,14.68,15.69,352172.14
2024-05-04,15.69,15.87,15.32,15.48,246083.39
2024-05-05,15.48,16.04,15.09,15.77,389050.01
2024-05-06,15.77,16.1,14.77,14.8,573548.99
2024-05-07,14.81,15.03,14.27,14.34,361740.15
2024-05-08,14.34,14.62,13.93,14.22,316514.75
2024-05-09,14.23,14.76,13.84,14.55,288755.8
2024-05-10,14.55,14.72,13.52,13.82,363595.62
2024-05-11,13.83,14.26,13.81,13.94,186683.16
2024-05-12,13.94,14.18,13.77,13.84,165215.34
2024-05-13,13.84,14.2,13.12,13.81,517608.51
2024-05-14,13.82,14.03,13.3,13.34,327248.88
2024-05-15,13.35,14.48,13.25,14.37,315293.66
2024-05-16,14.37,14.53,13.73,14.09,253965.57
2024-05-17,14.1,15.29,13.88,14.79,592543.36
2024-05-18,14.79,15.32,14.65,15.22,313706.29
2024-05-19,15.22,15.44,14.22,14.34,251869.47
2024-05-20,14.35,18.21,14.09,17.67,1271176.88
2024-05-21,17.66,22.14,17.31,21.45,6342584.87
2024-05-22,21.46,22.72,20.72,21.91,2543377.15
2024-05-23,21.91,25.49,20.8,24.0,5308131.74
2024-05-24,24.01,26.1,22.22,23.49,2329835.82
2024-05-25,23.49,25.12,22.68,22.9,1359483.74
2024-05-26,22.9,28.0,22.86,25.77,2798522.5
2024-05-27,25.78,28.2,24.92,25.06,2318241.6
2024-05-28,25.06,28.5,23.93,25.96,3613972.93
2024-05-29,25.97,26.55,24.49,24.67,1043232.53
2024-05-30,24.66,26.12,24.3,25.57,1134437.32
2024-05-31,25.57,26.64,24.65,25.82,1059714.67
2024-06-01,25.82,29.58,25.47,28.43,1860610.55
2024-06-02,28.42,29.77,25.96,26.43,1404722.05
2024-06-03,26.43,26.65,25.04,25.16,903543.15
2024-06-04,25.16,25.62,24.74,25.01,540057.01
2024-06-05,25.0,25.81,23.72,25.23,1024508.19
2024-06-06,25.24,25.8,23.8,24.03,826135.79
2024-06-07,24.03,24.85,20.0,21.81,1287226.15
2024-06-08,21.81,22.44,21.07,21.42,518491.03
2024-06-09,21.42,21.47,20.85,20.94,350988.12
2024-06-10,20.94,20.94,19.99,20.17,652048.55
2024-06-11,20.17,20.46,18.94,19.36,1075209.08
2024-06-12,19.35,21.64,18.74,20.8,980995.86
2024-06-13,20.8,21.1,19.35,19.67,937887.76
2024-06-14,19.68,22.31,19.49,21.61,2193836.35
2024-06-15,21.6,24.0,21.34,23.5,1714281.86
2024-06-16,23.51,24.68,22.56,24.35,1196530.56
2024-06-17,24.36,24.4,21.99,22.7,1865631.98
2024-06-18,22.7,25.5,20.05,25.24,3093980.19
2024-06-19,25.23,27.5,24.77,26.9,3241556.58
2024-06-20,26.91,27.87,24.8,26.04,2078827.42
2024-06-21,26.05,27.46,25.17,26.86,1735274.13
2024-06-22,26.86,26.87,25.0,25.06,692359.99
2024-06-23,25.07,25.75,22.89,23.24,1223830.12
2024-06-24,23.24,24.14,21.22,23.89,1746176.58
2024-06-25,23.89,25.7,22.57,24.71,1276352.27
2024-06-26,24.72,25.5,23.56,24.22,1026877.06
2024-06-27,24.24,27.28,24.13,27.11,1622946.03
2024-06-28,27.11,28.93,26.4,27.01,2478306.99
2024-06-29,27.01,28.96,25.66,25.74,1343921.96
2024-06-30,25.74,30.84,24.98,30.69,1975935.36
2024-07-01,30.69,34.58,30.59,31.71,2703688.47
2024-07-02,31.72,32.42,30.13,30.93,1329721.44
2024-07-03,30.93,31.14,25.1,25.2,2497295.43
2024-07-04,25.19,26.7,22.37,22.57,3275627.8
2024-07-05,22.56,23.96,20.18,22.86,3441021.95
2024-07-06,22.87,26.68,22.52,26.1,1806684.87
2024-07-07,26.12,26.24,23.13,23.33,1249695.91
2024-07-08,23.33,27.73,22.32,26.98,2840936.9
2024-07-09,26.97,31.98,25.81,27.63,3339322.83
2024-07-10,27.65,27.91,26.56,27.13,1610320.17
2024-07-11,27.14,27.2,25.5,25.69,1462481.38
2024-07-12,25.7,26.64,24.93,25.63,1070732.61
2024-07-13,25.62,26.19,24.84,25.35,672034.31
2024-07-14,25.36,26.67,25.22,26.33,796657.81
2024-07-15,26.33,28.86,26.28,28.58,1278024.25
2024-07-16,28.57,28.74,26.38,27.12,1470739.36
2024-07-17,27.12,27.7,26.05,26.12,1600660.46
2024-07-18,26.12,27.14,25.49,26.02,727562.61
2024-07-19,26.02,26.78,25.32,26.64,849132.92
2024-07-20,26.63,26.92,26.0,26.48,500515.95
2024-07-21,26.49,27.56,25.39,27.3,632280.21
2024-07-22,27.31,27.77,25.5,25.67,965082.83
2024-07-23,25.66,30.42,25.6,29.75,4176379.4
2024-07-24,29.75,29.97,26.82,27.37,1473953.68
2024-07-25,27.37,27.44,25.46,26.44,1117861.14
2024-07-26,26.44,27.5,26.06,27.02,641424.45
2024-07-27,27.03,27.21,25.94,26.74,708731.26
2024-07-28,26.74,27.42,26.02,26.57,446387.26
2024-07-29,26.57,28.51,26.47,27.5,976920.5
2024-07-30,27.5,28.14,26.12,26.46,792702.71
2024-07-31,26.47,27.0,25.16,25.4,700906.04
2024-08-01,25.4,25.59,22.6,24.28,1103587.18
2024-08-02,24.28,24.55,22.07,22.23,816389.8
2024-08-03,22.23,22.43,20.35,20.65,629407.35
2024-08-04,20.66,20.98,18.06,18.55,1086258.37
2024-08-05,18.55,18.8,14.18,16.46,3974772.52
2024-08-06,16.47,18.12,16.43,17.4,1034465.58
2024-08-07,17.4,18.29,16.34,16.59,747854.1
2024-08-08,16.59,20.29,16.31,20.18,1122757.2
2024-08-09,20.18,20.18,18.97,19.41,830469.22
2024-08-10,19.4,19.77,18.97,19.21,381752.61
2024-08-11,19.2,20.83,17.96,18.04,826627.85
2024-08-12,18.05,20.29,17.86,20.03,981998.97
2024-08-13,20.03,20.07,19.04,19.72,439545.55
2024-08-14,19.71,20.21,19.03,19.17,414263.07
2024-08-15,19.17,19.29,17.88,18.36,550311.24
2024-08-16,18.36,18.61,17.54,18.01,396856.82
2024-08-17,18.01,18.44,17.84,18.33,195033.76
2024-08-18,18.31,19.24,18.02,18.38,411159.85
2024-08-19,18.39,18.98,18.08,18.9,411884.91
2024-08-20,18.89,19.5,18.42,18.8,557554.07
