date,open,high,low,close,volume
2023-10-30,0.06688,0.06854,0.06548,0.06818,137242543.0
2023-10-31,0.06817,0.06858,0.06332,0.06666,139799112.0
2023-11-01,0.06666,0.0698,0.0647,0.06931,189433585.0
2023-11-02,0.06931,0.07361,0.06793,0.07056,202262520.0
2023-11-03,0.07057,0.07058,0.06756,0.06976,86231957.0
2023-11-04,0.0698,0.07395,0.06922,0.07256,129554867.0
2023-11-05,0.0726,0.08039,0.0721,0.07998,254811152.0
2023-11-06,0.07998,0.08175,0.07622,0.08073,144545507.0
2023-11-07,0.08073,0.08073,0.07465,0.07778,97671339.0
2023-11-08,0.07777,0.07999,0.0772,0.0788,88108832.0
2023-11-09,0.07881,0.08199,0.06739,0.07686,222839064.0
2023-11-10,0.07686,0.08262,0.07465,0.08254,154181962.0
2023-11-11,0.08254,0.08529,0.07864,0.08267,230402267.0
2023-11-12,0.08267,0.08439,0.0789,0.08308,144920080.0
2023-11-13,0.08305,0.08623,0.0791,0.07914,176708872.0
2023-11-14,0.0792,0.08107,0.07325,0.0767,139467775.0
2023-11-15,0.07675,0.08011,0.07564,0.07987,106666712.0
2023-11-16,0.07986,0.08129,0.0742,0.07558,133828961.0
2023-11-17,0.07553,0.07772,0.07338,0.07728,88092383.0
2023-11-18,0.07727,0.07727,0.07337,0.07606,56659962.0
2023-11-19,0.07606,0.0779,0.07419,0.07755,56538113.0
2023-11-20,0.07757,0.07836,0.0745,0.07568,120153767.0
2023-11-21,0.07569,0.07669,0.06758,0.06808,170666643.0
2023-11-22,0.06806,0.0729,0.06789,0.07222,99261218.0
2023-11-23,0.07228,0.07549,0.07214,0.07422,91447620.0
2023-11-24,0.07421,0.07591,0.07398,0.07498,76539801.0
2023-11-25,0.07498,0.07725,0.07455,0.07696,65347175.0
2023-11-26,0.07695,0.0772,0.07354,0.07484,63452071.0
2023-11-27,0.07487,0.07525,0.07182,0.07342,96352875.0
2023-11-28,0.07346,0.07374,0.07142,0.0731,105604706.0
2023-11-29,0.07311,0.07403,0.0723,0.07394,73993829.0
2023-11-30,0.07393,0.07396,0.07239,0.07299,52453604.0
2023-12-01,0.07302,0.07455,0.07244,0.07438,58696334.0
2023-12-02,0.07439,0.07695,0.07421,0.07639,71084726.0
2023-12-03,0.07639,0.0778,0.07563,0.07744,87356470.0
2023-12-04,0.07746,0.07928,0.07468,0.07825,130916116.0
2023-12-05,0.07827,0.07979,0.07664,0.07948,112944858.0
2023-12-06,0.07947,0.08438,0.0789,0.0813,254070928.0
2023-12-07,0.08125,0.08995,0.08071,0.08823,311074944.0
2023-12-08,0.08825,0.09354,0.0856,0.09148,228050425.0
2023-12-09,0.09148,0.09453,0.08915,0.09029,201343867.0
2023-12-10,0.09029,0.09425,0.08858,0.09054,139997728.0
2023-12-11,0.09054,0.09088,0.07974,0.083,258224218.0
2023-12-12,0.08295,0.08451,0.0816,0.08394,126182997.0
2023-12-13,0.08397,0.08647,0.0795,0.08506,124857502.0
2023-12-14,0.0851,0.08821,0.08168,0.08645,153255241.0
2023-12-15,0.08647,0.08655,0.08175,0.08233,152390643.0
2023-12-16,0.08234,0.08435,0.08131,0.08326,105061276.0
2023-12-17,0.08325,0.08411,0.08055,0.08089,119360546.0
2023-12-18,0.08089,0.08144,0.0752,0.0797,166996621.0
2023-12-19,0.07969,0.08128,0.07792,0.07883,125421056.0
2023-12-20,0.07885,0.08569,0.07874,0.08312,245429253.0
2023-12-21,0.08313,0.08542,0.08221,0.08471,111598788.0
2023-12-22,0.08468,0.08781,0.08385,0.08715,108174006.0
2023-12-23,0.08718,0.08723,0.08394,0.08593,78084498.0
2023-12-24,0.08593,0.08986,0.08416,0.08629,165599641.0
